subject,place,status,radius,Key1.1,Key2.1,Key3.1,Key4.1,Key5.1,Key6.1,Key7.1,Key8.1,Key9.1,Key10.1
2,outer,OPTIMAL,0.9577748836821733,0.23678012669832404,0.1665037584767064,0.37507404356236945,0.7369955799543347,0.9464905912190062,0.3526589693031091,0.16310367581076127,0.11866587503605537,0.21969045686222205,0.5601005380784578
2,inner,INTERRUPTED,0.6184299361856259,0.28004315807460933,0.1976361390039131,0.6544634309682571,0.6707223372277181,1.0267687216160823,0.4730313479246592,0.23472628456241007,0.06856160990902013,0.1981569192005163,0.5888466102971289
3,outer,OPTIMAL,0.9108187660474617,0.3927297789886115,0.16341829697226715,0.22872364527012254,0.5733176988140691,0.5585436214260364,0.20613581708269893,0.14150726779798578,0.14854989083383432,0.13390130159058092,0.7112999694378579
3,inner,INTERRUPTED,0.6210958347635113,0.5267419801549666,0.13323155822669752,0.3026886614376029,0.7218986435109852,0.712369311695241,0.1759360832296399,0.07040686979810408,0.1370399128637867,0.062451984016831705,0.762823320864776
4,outer,OPTIMAL,0.9558555363112737,0.515156497447247,0.2009826632547402,0.5029059436378152,0.5466056154375527,0.615278203164066,0.21451057348235814,0.07819895874474987,0.12016023598572141,0.12417825107190299,0.25315175714315097
4,inner,INTERRUPTED,0.6144388640030533,0.6941582910470735,0.2661339068283183,0.7031700610132219,0.5296463037195074,0.8055173167608242,0.22431110035131024,0.0295021793743968,0.11418267181715047,0.09441525098859184,0.2706394882503287
5,outer,OPTIMAL,1.2880874945548773,0.4913009500281781,0.29278589818234685,0.3478553509749747,0.5317601626974544,1.5010492777791615,0.5506247286546907,0.4396965437304905,0.32554479794642854,0.38856488576975745,0.5471727365304644
5,inner,INTERRUPTED,0.8908564851078681,0.572752246937174,0.315350845326898,0.5057716544935202,0.37453099715325633,1.585557279560351,0.5607707136044288,0.7078233189818518,0.4202391606740245,0.3371222452210152,0.6483724912257349
7,outer,OPTIMAL,0.6672258724997259,0.30196155881517,0.11298177005056374,0.44215603782273766,0.47251975451007716,0.5538385672468652,0.27771026140355765,0.14768883779269074,0.14738390388973388,0.1701049116445048,0.3783629218137754
7,inner,INTERRUPTED,0.46706405997371037,0.33097847933469693,0.0606849780941877,0.5361845405452427,0.5478029441479704,0.5502284746161322,0.3524095306085282,0.13708113043335934,0.16926086491781542,0.2186460880498972,0.4942881419820335
8,outer,OPTIMAL,0.8739990477705207,0.2128107252742821,0.12763454261138735,0.3781624290953959,0.9498106000120738,0.36471082366782603,0.2410228329965033,0.12027249127951535,0.10768479615118427,0.23782201217928362,0.3226276887899025
8,inner,OPTIMAL,0.5782470914192428,0.262550387285067,0.1646271541951196,0.6086569522585291,0.9293037208453955,0.37519138914754185,0.31380845238160676,0.12066260885478453,0.09259303805520198,0.362638584856901,0.4167755436508406
10,outer,OPTIMAL,0.6649308204220317,0.1563653989026726,0.22411072520306555,0.11494606528425419,0.37034739417588186,0.49067625107139184,0.2771872339084646,0.11579184042899175,0.1703604904108458,0.37545516043208066,0.2604096503867231
10,inner,INTERRUPTED,0.4167765801570061,0.18349872677892531,0.3140400646218674,0.04629648007402993,0.46405918928534623,0.4477776834030383,0.40161623068835106,0.09349655068377322,0.10158892513970648,0.5041153240598757,0.2477815414704479
11,outer,OPTIMAL,0.8352425217117052,0.24126054175034628,0.16778472990977594,0.3140100095086541,0.5887084709165918,0.5386579955355333,0.2108992889658272,0.15938745869096765,0.1109411208993303,0.15122464353520226,0.6002655523427184
11,inner,INTERRUPTED,0.5307524927605611,0.2717382143538848,0.17203854600552398,0.5644689028654235,0.6856672296909876,0.6114751519020409,0.2391652404067126,0.17853916545927997,0.04380463970366426,0.22023855484931112,0.6627068320013165
12,outer,OPTIMAL,0.9836307650450563,0.7180767336659574,0.1578260377950729,0.4279646282111988,0.6137119487262963,0.4348146956980705,0.19758123644412923,0.1272006738060808,0.16031049352124438,0.2552200827362549,0.45068897094602467
12,inner,INTERRUPTED,0.6783194806792485,0.773240420017264,0.11842583709608705,0.6659326561898395,0.616223323008105,0.4158005640370199,0.1595606219596264,0.09521889695929717,0.0037666027573115654,0.20488543070961468,0.4966840462379784
13,outer,OPTIMAL,0.715872358135009,0.13187376029284917,0.10885376823609597,0.07750923389332041,0.740866174289557,0.4330433371153973,0.1626354516190591,0.18538419917322344,0.09040568623242543,0.1309879323208457,0.3413551090608357
13,inner,INTERRUPTED,0.4158475887142631,0.13252353894770819,0.12152104768398432,0.0649464761098964,0.8241633483855211,0.4861387554472797,0.06338455013353764,0.4194208391515965,0.026684392550493864,0.07892907408859202,0.43379321543576865
15,outer,OPTIMAL,0.9936114809198376,0.16168711667679841,0.14680348363094503,0.5717512941877032,0.59299066323546,0.7160974830764254,0.2757374807930031,0.14354120439428156,0.13701046120206556,0.20182402187673915,0.2121439376839772
15,inner,OPTIMAL,0.7114644197037294,0.038462604003675106,0.1862109209896591,0.7172709509756844,0.6134275791361272,0.9114139049920045,0.291978894441064,0.10359116735962573,0.13858352185406092,0.23552114178494768,0.22353852738690264
16,outer,OPTIMAL,1.67583031321074,0.5374797449788402,0.24094153964808265,1.1728597709356778,0.9249938132401158,1.373331402965616,0.3394925006211058,0.4534453684587646,0.6376573309545835,0.34116439412400457,1.0678137566246586
16,inner,OPTIMAL,1.1037910454170454,0.6882171359633327,0.26313416852117216,1.3262471588102807,1.1002330836011989,1.2266945113471839,0.37391176171396123,0.6076380319314864,1.0812921932475226,0.3422669663793346,1.14845253773738
17,outer,OPTIMAL,0.6777628302209807,0.4175423075602208,0.10494295033179736,0.13375164314576102,0.7338270091844937,0.529038083884744,0.2300086499609993,0.11958403291733548,0.08010745852323002,0.21622722571707784,0.22403636310239206
17,inner,OPTIMAL,0.40313643954484424,0.42040568829683345,0.24603806580111526,0.14505770040526234,0.7914670452632362,0.653039171629249,0.2794215841173395,0.08125278006811668,0.03491337682206571,0.3746674839763175,0.2990064427206238
18,outer,OPTIMAL,1.4680447413163287,0.146738487396317,0.2202267831648294,0.4163291028295139,0.7003184419492162,1.5020633316986545,0.27264523190383166,0.11075547087590931,0.15094555807770232,0.05637211502376509,0.4507312005986105
18,inner,OPTIMAL,1.0781587929639012,0.1532180316360756,0.28062760825153144,0.5919511767456743,0.8574675973984357,1.796210595197966,0.25833920415027767,0.058161908439516,0.16490651971946493,0.04055185642816473,0.5040537069249602
19,outer,OPTIMAL,1.3972501576681255,0.2992294878819991,0.22953838843501595,0.09881918807342793,0.6080416917315027,0.8928121183575037,0.6157829681800884,0.16510275841014044,0.16405216499687394,0.42588728908523,1.2872502358077287
19,inner,OPTIMAL,0.4897996491597403,0.28817630987157045,0.2110413879358068,0.1387140442562841,0.8102390409477382,1.2695892036597654,0.9691796009125361,0.24172035955141585,0.1823057086540456,0.5662300932154218,1.9800593622500702
20,outer,OPTIMAL,1.4638249229378943,0.7133865101492964,0.12358044008261934,0.11048448076712303,0.6975887595568927,0.9416807693983823,0.2921011863222879,0.12748773863094198,0.6583070640856883,0.3312176551869553,0.623387097554106
20,inner,OPTIMAL,1.0531829665103734,0.9244057980699474,0.14120674412552747,0.0971174896157222,0.7633441719244121,1.0545960690010512,0.38962696037044603,0.10760412418896961,0.9678229784528688,0.35870992152956727,0.6318791053066397
21,outer,OPTIMAL,1.081719141134715,0.31708302428612967,0.5253785870968709,0.5945530680553404,0.4688527677017466,0.3676521473342281,0.2502461672726698,0.12874411421429138,0.4013793030419207,0.36290131271505177,0.3598339768131154
21,inner,OPTIMAL,0.7646328207239736,0.3200729558829764,0.6879219606638091,0.7550449015338382,0.5057779516015594,0.4258318564539483,0.28376489598801496,0.1532904844979214,0.569204880500003,0.45129112795855936,0.2829948206177974
22,outer,OPTIMAL,2.4865282597730602,0.44208481740820604,0.5392181949655143,0.24833962883640273,1.9758928448795179,1.1838874902793683,0.6189675851717209,0.38750492341813897,0.23616809803509095,1.7665590363109063,1.1479175886120851
22,inner,INTERRUPTED,1.7410810103040517,0.21802855471647087,0.7361365958751589,0.2665675733142464,2.406422344026506,1.34306989230783,0.5441604348170397,0.529691236886825,0.2683070615359175,2.221649811096382,1.0004963964272025
24,outer,OPTIMAL,1.4112922641648757,0.2201870148659741,0.17583537061468021,0.6268811007372637,0.8535662102734806,0.990973665407888,0.31029688570381053,0.13005938325759367,0.3224160823768888,0.22882250338377624,0.9921626538737724
24,inner,OPTIMAL,1.0407799394476076,0.20740250239135463,0.1835604475670107,0.9281620333448781,0.8748999111770571,1.1146910470478633,0.2614078773600121,0.04625119660468763,0.4258428387548105,0.23705468118748563,1.0938786037605195
25,outer,OPTIMAL,0.9991113824896102,0.38826537016255186,0.1614144256160229,0.11462378813939463,0.9971644325679145,0.7107544849291108,0.3971249754967034,0.3345314853077697,0.1911555862531356,0.33039901444170505,0.5389891939379123
25,inner,OPTIMAL,0.6081591859192325,0.5856106184516139,0.2422431978353519,0.08922904046508626,1.0776374409744451,0.7686317031486543,0.6750308651065392,0.4087849851245321,0.23110125387535227,0.23032005732528912,0.4886115894705166
26,outer,OPTIMAL,1.0349103142374247,0.9000073448600937,0.13564566653629037,0.14969900571767186,0.244150892341367,0.4518079433072666,0.26227077550876715,0.16926532551321516,0.12456149071368905,0.18092075461074497,0.857947010589651
26,inner,INTERRUPTED,0.7247493437987692,0.9982422052674795,0.08860404714799419,0.14397934454849376,0.11438970001905183,0.26411004598682414,0.29052804770455065,0.19113624276810684,0.15101623946218568,0.2011170546398161,1.0307244005296
27,outer,OPTIMAL,0.9056587667539512,0.44662862334778386,0.31339884659842,0.10506822551558667,1.0170162473704476,0.7534510909108776,0.26120292131387934,0.09584140313192803,0.5540806971848286,0.1761328579554939,0.5621672605599919
27,inner,INTERRUPTED,0.6084369642192096,0.33238685738227536,0.40952798432303805,0.05607003299588972,1.044660371398128,0.7242093042941016,0.2236910695539631,0.04161481612095178,0.6038478553551039,0.09457823430257925,0.7825149788514332
28,outer,OPTIMAL,0.5977235348393962,0.190067723901207,0.3023595736811054,0.26463084013258314,0.7636087243219202,0.4763905072662993,0.37235383754054774,0.10845348429163884,0.12961107612195513,0.20697544168155657,0.26865301470541575
28,inner,OPTIMAL,0.39545638956357887,0.24093500897730374,0.39115618924917306,0.1993963892677513,0.8514290423117007,0.4377397028411001,0.46131418655741624,0.15169332441029748,0.11902992124055087,0.19797911188655462,0.35232697333755214
29,outer,OPTIMAL,0.8022404382687677,0.22010814532258208,0.19363597119425693,0.1421307985189814,0.5604424455429134,0.5115061051490548,0.3368258148311328,0.6527024183559915,0.10420458777688879,0.08761566992683889,0.25819501950892126
29,inner,OPTIMAL,0.5491829793245385,0.25868094963637567,0.2648238487576541,0.20633509424508922,0.7042073102018955,0.5907599969029548,0.4321299380220916,0.726067443045022,0.018365326516125133,0.021152952458909045,0.24555299532976022
30,outer,OPTIMAL,2.92192690867866,2.0023470773641527,1.9706363946740266,0.4255752041046229,1.089601391816346,0.5756065058416565,1.2372396297051456,0.18757388964314672,0.182062383891525,0.39621613003988415,0.5661461897132409
30,inner,OPTIMAL,2.6022839015038843,2.1828831101343447,2.1580745003616126,0.4362141841133672,1.2008709931510824,0.5945677514498157,1.3777813627085889,0.1921632833062632,0.17663787516668988,0.4167610938489167,0.6031211063648452
31,outer,OPTIMAL,1.6885580552205226,0.28791631729398837,1.033010478096422,0.29616013737778124,0.9621245755900405,0.7180204497279404,0.8314744590033901,0.2914258553707167,0.18267942690895886,0.27793222041408444,0.9229810391607731
31,inner,OPTIMAL,1.2855605847055087,0.2180554379142735,1.2018799899153787,0.3584639095510194,1.0259097365065253,0.8259759564580714,1.033610693354316,0.3436814323436469,0.2164089094938719,0.2611716607300628,1.1767457125164704
32,outer,OPTIMAL,1.4131474160031852,0.21903734436306027,0.16842007922551586,0.15084563605867868,0.8138144578139134,0.5810640673534907,0.32569941530855023,0.17019186742971568,0.5136504419771141,0.39122566499750644,0.8166841493435139
32,inner,OPTIMAL,0.9774153004498987,0.1990378073682672,0.027424597855208597,0.2068688000908272,0.9175946431811105,0.7914670979592525,0.46075828936179886,0.23984664955434049,0.7747201788510932,0.5238121077914597,0.8674301761948308
33,outer,OPTIMAL,1.4974991413347438,1.1849832373812468,0.17428482596418826,0.5693252891068994,0.7920360788668686,0.8197712298337767,0.662813364514955,0.31958092460277876,0.3758163752051209,0.9256221811946275,0.5492232377606789
33,inner,OPTIMAL,1.0152062040796455,1.2363192128589398,0.22932606745807768,0.5739431856814184,0.6144411055288631,0.9077202674617849,0.8965836773193864,0.3564431873802721,0.5282310702550054,1.1971872307954168,0.7353952822341884
34,outer,OPTIMAL,1.013310714060902,0.563851430215069,0.3937416710018792,0.21604086299987244,0.7058546704200566,0.6157533855165412,0.2616599907290876,0.08169725469828623,0.10272431212187104,0.2664931044457715,0.7460395508085548
34,inner,INTERRUPTED,0.7409255427205245,0.6810526485672086,0.605384927545786,0.28737288546932854,0.6935885730408491,0.6480358150367032,0.34605616792207305,0.08920156939853943,0.0866220911090685,0.27968047127096374,0.7881369197768217
35,outer,OPTIMAL,1.2672706325210015,0.5074430476327819,0.7492705463369951,0.3639426606266358,0.886903958307274,0.6950730406909238,0.588211091316194,0.2989247959052235,0.3594876478368346,0.2225964563911564,0.34841068890773447
35,inner,OPTIMAL,1.0107668842242798,0.5413329626737379,0.9436462088982264,0.38275292521826076,1.0192079901981983,0.6811220787664034,0.6034862189947426,0.3686437178870098,0.377646025170886,0.1648530485143842,0.34114091904530225
36,outer,OPTIMAL,3.8357256921932548,2.5374985891094797,0.6054769014775263,1.0265099408772016,1.0072697365113166,2.1713529460620804,0.6529134566682764,0.32409404978142226,0.36490232291579006,0.811131142426593,2.637470979622261
36,inner,OPTIMAL,2.7509782881494167,3.2299037560010873,0.6034362604010752,1.2233909465902317,1.1348836256749721,2.814375229807815,0.407785954944347,0.35270283830265037,0.3271357380319073,0.86297393271347,3.0420730152030853
37,outer,OPTIMAL,1.2972923997910641,0.3074767322007255,0.572451177061414,0.11587900055637687,0.7444227121288974,0.37047873078237903,0.6964578597433699,0.13966940042939882,0.29801459481253273,0.27476535428739646,0.7765237250164524
37,inner,OPTIMAL,0.9521828825738397,0.2645135614967227,0.7721065897159243,0.04783958431597555,0.7560489737254537,0.3444686108833183,0.786339076157075,0.09281834746336266,0.344132619233214,0.3307273344749324,1.0140508517513074
38,outer,OPTIMAL,1.6101409281048342,0.4709288332014377,0.08870528414436403,0.18235777197040295,0.49474182762638913,1.1539211388684343,0.8475301733636951,0.23083862082459103,0.13802578428621934,0.400253633747136,0.6601932316374954
38,inner,OPTIMAL,1.0287939739159553,0.5108321677183576,1.3749492186082058e-07,0.22030736447339888,0.5972513937031109,1.4206005321368764,1.0735733006232313,0.2511679682743368,0.0676936816969491,0.6955867262944591,0.9791918268512727
39,outer,OPTIMAL,1.6531920182916837,0.23471794708430385,0.35306737463136795,0.20755269361742812,0.5096602965228015,0.8152606982572245,0.6594100096912132,0.6657837660697675,0.15234078486796834,0.2741823627104482,0.9850613377744394
39,inner,OPTIMAL,1.2203414574988949,0.23704719610013997,0.4598082357609231,0.22861642505620375,0.501353213523129,0.9799920210576838,0.862131256226839,0.9330917693383218,0.1505326392102381,0.27327688547403717,1.1741589581145675
40,outer,OPTIMAL,1.4494010381211435,0.8281501623534022,0.1461387104784863,0.2848267859643266,1.0572999619544967,0.8933332688808167,0.41072553434004966,0.37730141783589866,0.1957738295792265,0.30384292876290686,1.2160698298265435
40,inner,INTERRUPTED,1.011191227161683,0.9556972951201974,0.18614760403989547,0.4339047888023607,1.1370474592039084,1.1482011567010304,0.3895461966706877,0.39261712621170775,0.04319128839160002,0.3376624018057408,1.4516737527520513
41,outer,OPTIMAL,2.1758923347059445,0.23648372044608715,0.1503770169002729,0.13404613297233522,1.6465984778201732,1.9506589514466681,0.30988911822041254,0.3679075979339264,0.16820646737326847,0.20557925141615144,0.3147808340994154
41,inner,OPTIMAL,1.514906667183974,0.22544093223633144,0.14589948929755864,0.12238974614108163,2.2171365788786552,2.148312020100433,0.09871125032166221,0.36823388927284695,0.1923015968580593,0.20732421077696256,0.1508787037492796
42,outer,OPTIMAL,1.0159056167918148,0.30342428087207984,0.40663635066832005,0.36990526171407634,0.6444718680496954,0.434637921120591,0.47690610277231293,0.14432864821449679,0.4344726953073591,0.49823115425209874,0.4864774311407298
42,inner,OPTIMAL,0.7418503435194241,0.2760210487906387,0.5145703159387665,0.4189436913263839,0.6825941991049286,0.3949400689945862,0.48065950341173574,0.1180411045196857,0.5806834583077226,0.6609970914528859,0.5797306166204651
43,outer,OPTIMAL,6.2162140562494015,6.305750154781009,0.3700834004864283,0.4218036291818704,0.7282506229580662,0.9011490453762934,0.8360033905324943,0.11057538250910087,0.19540866110995372,0.3024460208642999,0.5271988225797253
43,inner,OPTIMAL,5.36818520325622,7.141620676674817,0.32886228034010684,0.4671310154221808,0.7749751633786407,0.9875716557647667,0.9081778051003965,0.11274707565885682,0.18616110171899336,0.2770146815286298,0.5606871020528602
44,outer,OPTIMAL,1.6397222935789653,0.6967272732025639,0.16905140877527033,0.25586677625778365,1.0584265644856616,0.981384806743502,0.9465401465597038,0.1374623482089167,0.18610879865390365,0.3593383536318311,0.3353280443528382
44,inner,INTERRUPTED,1.0465680659011192,1.0035202845068365,0.22576541467730063,0.2849823586896472,1.1972988150729411,1.2161421926320393,1.266689919463285,0.11724330776028909,0.28913603241557906,0.3826597161109463,0.08001208237105896
