subject,place,status,radius,Key1.1,Key2.1,Key3.1,Key4.1,Key5.1,Key6.1,Key7.1,Key8.1,Key9.1,Key10.1
2,outer,OPTIMAL,0.9581272138742082,0.23657209331291346,0.16641660925354193,0.3736512621865692,0.7354148305222619,0.9447328044292959,0.35565997548542216,0.16277022019719345,0.11856465828557158,0.21985325533413977,0.5584463649298851
2,inner,OPTIMAL,0.1415439266567714,0.32622454391079697,0.21790333678750487,0.7274572173763202,0.8568033978505586,1.5031374881158734,0.5021050188669443,0.1944637693591874,0.14187669893937674,0.2483160206872404,0.9763358287881376
3,outer,OPTIMAL,0.9109063548025316,0.39323202815868724,0.16317918883378013,0.22901305776410708,0.5731036306810545,0.5581023435744945,0.2063056866532954,0.14138277067185925,0.14883050442019807,0.13346528472190392,0.7115708177018291
3,inner,INTERRUPTED,0.6211330025659411,0.527465556218525,0.13291799009998737,0.30322200363210394,0.7219972464238104,0.7115427058998198,0.17632006596207428,0.07039985175997206,0.13776204316517823,0.061702118096455524,0.7626027882107095
4,outer,OPTIMAL,0.9564234149528176,0.5140372645094673,0.2009980061556065,0.5018202104715395,0.5502701461780284,0.6149072976325406,0.21502800888216148,0.07733127191368541,0.12017313352251534,0.12405527024900842,0.2511722552289214
4,inner,INTERRUPTED,0.6153587249398701,0.7018376038195828,0.2646562166651437,0.7079164759466869,0.5239223447084128,0.7895349101363283,0.2305979148669757,0.03495396580690237,0.1088493910101362,0.09295788569878846,0.26551035641931886
5,outer,OPTIMAL,1.2843766973105386,0.4983138928412106,0.2916406045224009,0.3390496775290507,0.5274951295736122,1.5014474734581178,0.5525515050633919,0.41908041507493815,0.3203904878829484,0.39191120857288125,0.5457725732681554
5,inner,INTERRUPTED,0.8821459889654423,0.5815475292618258,0.3122221207465348,0.4964396294187734,0.35539873293074714,1.5977229154701078,0.5597944366252623,0.6792368536075835,0.41475687694352276,0.33815253443416904,0.6518481191901586
7,outer,OPTIMAL,0.6707855373255392,0.326861947053067,0.10640574249606075,0.4359716243791354,0.47032977069200177,0.5645466107063372,0.25764570495603634,0.1506701228358294,0.14125456457037025,0.1620952773990844,0.3816615115645971
7,inner,INTERRUPTED,0.46721603342525475,0.3839205863259255,0.05910463948043655,0.527624158378226,0.5526187397107263,0.5701334570788372,0.3067395820490148,0.1321819230816259,0.15732636286481924,0.20208343569621076,0.5086877749038968
8,outer,OPTIMAL,0.8740158558712999,0.21241327345035554,0.1279396033055675,0.3777846574897118,0.9498006179872062,0.36473523772155775,0.24091171430518987,0.12031305862466465,0.10755214672257114,0.23798508469615567,0.3231027905141929
8,inner,OPTIMAL,0.5780772109831598,0.26214504192185284,0.16490276901041528,0.6080052308022841,0.9293492589746453,0.3754710650427199,0.3136138700272558,0.12085135177917589,0.09229264699647884,0.3631044549905931,0.41813724974110245
10,outer,OPTIMAL,0.6624684009555871,0.1568004753820357,0.23014596951257035,0.1127847979738003,0.3762658222700526,0.4947875452419956,0.2880215955542948,0.11704877667048354,0.13381999237844722,0.38140721889463186,0.26909771849802916
10,inner,INTERRUPTED,0.42763096891755736,0.17584445886468547,0.30048391554612686,0.05580778249245303,0.447573663496275,0.4774125568200123,0.41323221235637586,0.09751109439178648,0.03449074662385071,0.5049613389717224,0.2728609889062786
11,outer,OPTIMAL,0.835472480697049,0.24021792306251868,0.1679929930375855,0.31374435673412915,0.5885810410492731,0.5388210191779848,0.21099828795552006,0.1592190382528905,0.11104077678228928,0.15166824274060298,0.6005388999093815
11,inner,INTERRUPTED,0.5308772159561488,0.26895244238565613,0.17171717238069203,0.5642640956252195,0.68641311642097,0.6110729997438608,0.23985032089851344,0.17799750657135965,0.044220797800718685,0.2209234187987227,0.6633160696787994
12,outer,OPTIMAL,0.9818919462568338,0.7206825163214635,0.15807786525564663,0.425926314667687,0.6194684414471388,0.43506013478286326,0.1979432162592331,0.12719358260124383,0.16101751406012024,0.2564404371637687,0.459148001352855
12,inner,INTERRUPTED,0.677068320835585,0.7706109463178071,0.1170086354363147,0.6612912268032245,0.6150468669545108,0.41562132978652727,0.16156080334692824,0.09810724428086103,0.0,0.20010762431092563,0.5000770652201589
13,outer,OPTIMAL,0.7125178911209916,0.13442363435398325,0.10959825558856931,0.08363278214707351,0.743300152399579,0.435898644568483,0.17310641020429346,0.1543924741733476,0.09150771099286052,0.1310048858214166,0.3484274393072855
13,inner,INTERRUPTED,0.4110916474516702,0.12324062167166716,0.1246082978904394,0.08658262132421195,0.8433483950913147,0.451792456352964,0.05712882489404014,0.37018679928572695,0.02469984322995998,0.07204862408989836,0.45924157128960513
15,outer,OPTIMAL,0.9939979612320521,0.16180149927813903,0.146572887113274,0.5721644834950814,0.5930791627035524,0.7161291694211814,0.27570658471383747,0.1436198047792066,0.1364608479240578,0.20198478497820216,0.2121905535412721
15,inner,OPTIMAL,0.712471618530486,0.042865314999053904,0.18612859235373286,0.7147310944864268,0.6094090593599271,0.913111333717734,0.29933828481551245,0.09770840773921782,0.1471131969744995,0.23721592844668812,0.22366732757609478
16,outer,OPTIMAL,1.6753386885720465,0.5379493764378303,0.24101357432919576,1.173658137624059,0.9243301195849448,1.3742441055910717,0.3395068861675185,0.4536675529722821,0.6386464488344886,0.341281165726352,1.0666839482239188
16,inner,OPTIMAL,1.103968747963531,0.6889882427562747,0.26349628877019454,1.3267763303392646,1.0976711587635473,1.2253295400951987,0.3740910851394887,0.6087480611434214,1.0814861715367563,0.3426531713020615,1.1449311383669978
17,outer,OPTIMAL,0.6776658086107159,0.4178067128761334,0.10494542752754325,0.1338904478156625,0.7337545897750125,0.5289779177815912,0.23019948547515084,0.1194804896434083,0.08005279829860974,0.21626280729800543,0.22410574564926458
